Date,Open,Close
2018-01-02,42.540000915527344,43.064998626708984
2018-01-03,43.13249969482422,43.057498931884766
2018-01-04,43.1349983215332,43.25749969482422
2018-01-05,43.36000061035156,43.75
2018-01-08,43.587501525878906,43.587501525878906
2018-01-09,43.63750076293945,43.58250045776367
2018-01-10,43.290000915527344,43.5724983215332
2018-01-11,43.647499084472656,43.81999969482422
2018-01-12,44.04499816894531,44.272499084472656
2018-01-16,44.474998474121094,44.04750061035156
2018-01-17,44.037498474121094,44.775001525878906
2018-01-18,44.842498779296875,44.814998626708984
2018-01-19,44.65250015258789,44.6150016784668
2018-01-22,44.32500076293945,44.25
2018-01-23,44.32500076293945,44.2599983215332
2018-01-24,44.3125,43.55500030517578
2018-01-25,43.627498626708984,42.77750015258789
2018-01-26,43.0,42.877498626708984
2018-01-29,42.540000915527344,41.9900016784668
2018-01-30,41.38249969482422,41.74250030517578
2018-01-31,41.717498779296875,41.85749816894531
2018-02-01,41.79249954223633,41.94499969482422
2018-02-02,41.5,40.125
2018-02-05,39.775001525878906,39.122501373291016
2018-02-06,38.70750045776367,40.75749969482422
2018-02-07,40.772499084472656,39.8849983215332
2018-02-08,40.0724983215332,38.787498474121094
2018-02-09,39.26750183105469,39.102500915527344
2018-02-12,39.625,40.6775016784668
2018-02-13,40.48749923706055,41.084999084472656
2018-02-14,40.7599983215332,41.842498779296875
2018-02-15,42.4474983215332,43.247501373291016
2018-02-16,43.09000015258789,43.10749816894531
2018-02-20,43.01250076293945,42.962501525878906
2018-02-21,43.20750045776367,42.76750183105469
2018-02-22,42.95000076293945,43.125
2018-02-23,43.41749954223633,43.875
2018-02-26,44.087501525878906,44.74250030517578
2018-02-27,44.775001525878906,44.59749984741211
2018-02-28,44.814998626708984,44.529998779296875
2018-03-01,44.6349983215332,43.75
2018-03-02,43.20000076293945,44.0525016784668
2018-03-05,43.8025016784668,44.20500183105469
2018-03-06,44.477500915527344,44.16749954223633
2018-03-07,43.73500061035156,43.75749969482422
2018-03-08,43.869998931884766,44.23500061035156
2018-03-09,44.4900016784668,44.994998931884766
2018-03-12,45.0724983215332,45.43000030517578
2018-03-13,45.647499084472656,44.99250030517578
2018-03-14,45.08000183105469,44.61000061035156
2018-03-15,44.625,44.662498474121094
2018-03-16,44.662498474121094,44.505001068115234
2018-03-19,44.33000183105469,43.82500076293945
2018-03-20,43.810001373291016,43.810001373291016
2018-03-21,43.7599983215332,42.817501068115234
2018-03-22,42.5,42.212501525878906
2018-03-23,42.09749984741211,41.23500061035156
2018-03-26,42.01750183105469,43.192501068115234
2018-03-27,43.41999816894531,42.084999084472656
2018-03-28,41.8125,41.619998931884766
2018-03-29,41.95249938964844,41.94499969482422
2018-04-02,41.65999984741211,41.66999816894531
2018-04-03,41.90999984741211,42.09749984741211
2018-04-04,41.220001220703125,42.90250015258789
2018-04-05,43.14500045776367,43.20000076293945
2018-04-06,42.74250030517578,42.095001220703125
2018-04-09,42.470001220703125,42.51250076293945
2018-04-10,43.25,43.3125
2018-04-11,43.057498931884766,43.11000061035156
2018-04-12,43.352500915527344,43.53499984741211
2018-04-13,43.69499969482422,43.682498931884766
2018-04-16,43.75749969482422,43.95500183105469
2018-04-17,44.122501373291016,44.560001373291016
2018-04-18,44.45249938964844,44.459999084472656
2018-04-19,43.439998626708984,43.20000076293945
2018-04-20,42.650001525878906,41.43000030517578
2018-04-23,41.70750045776367,41.310001373291016
2018-04-24,41.41749954223633,40.73500061035156
2018-04-25,40.654998779296875,40.912498474121094
2018-04-26,41.029998779296875,41.05500030517578
2018-04-27,41.0,40.58000183105469
2018-04-30,40.532501220703125,41.314998626708984
2018-05-01,41.602500915527344,42.275001525878906
2018-05-02,43.807498931884766,44.14250183105469
2018-05-03,43.970001220703125,44.22249984741211
2018-05-04,44.5625,45.95750045776367
2018-05-07,46.29499816894531,46.290000915527344
2018-05-08,46.247501373291016,46.51250076293945
