Date,Open,Close
2018-01-02,86.12999725341797,85.94999694824219
2018-01-03,86.05999755859375,86.3499984741211
2018-01-04,86.58999633789062,87.11000061035156
2018-01-05,87.66000366210938,88.19000244140625
2018-01-08,88.19999694824219,88.27999877929688
2018-01-09,88.6500015258789,88.22000122070312
2018-01-10,87.86000061035156,87.81999969482422
2018-01-11,88.12999725341797,88.08000183105469
2018-01-12,88.66999816894531,89.5999984741211
2018-01-16,90.0999984741211,88.3499984741211
2018-01-17,89.08000183105469,90.13999938964844
2018-01-18,89.80000305175781,90.0999984741211
2018-01-19,90.13999938964844,90.0
2018-01-22,90.0,91.61000061035156
2018-01-23,91.9000015258789,91.9000015258789
2018-01-24,92.55000305175781,91.81999969482422
2018-01-25,92.47000122070312,92.33000183105469
2018-01-26,93.12000274658203,94.05999755859375
2018-01-29,95.13999938964844,93.91999816894531
2018-01-30,93.30000305175781,92.73999786376953
2018-01-31,93.75,95.01000213623047
2018-02-01,94.79000091552734,94.26000213623047
2018-02-02,93.63999938964844,91.77999877929688
2018-02-05,90.55999755859375,88.0
2018-02-06,86.88999938964844,91.33000183105469
2018-02-07,90.48999786376953,89.61000061035156
2018-02-08,89.70999908447266,85.01000213623047
2018-02-09,86.30000305175781,88.18000030517578
2018-02-12,88.73999786376953,89.12999725341797
2018-02-13,88.93000030517578,89.83000183105469
2018-02-14,88.51000213623047,90.80999755859375
2018-02-15,91.20999908447266,92.66000366210938
2018-02-16,92.44999694824219,92.0
2018-02-20,91.4800033569336,92.72000122070312
2018-02-21,92.9800033569336,91.48999786376953
2018-02-22,92.05000305175781,91.7300033569336
2018-02-23,93.5999984741211,94.05999755859375
2018-02-26,94.4000015258789,95.41999816894531
2018-02-27,95.73999786376953,94.19999694824219
2018-02-28,94.83999633789062,93.7699966430664
2018-03-01,93.98999786376953,92.8499984741211
2018-03-02,91.58000183105469,93.05000305175781
2018-03-05,92.33999633789062,93.63999938964844
2018-03-06,94.33999633789062,93.31999969482422
2018-03-07,93.16000366210938,93.86000061035156
2018-03-08,94.2699966430664,94.43000030517578
2018-03-09,95.29000091552734,96.54000091552734
2018-03-12,96.5,96.7699966430664
2018-03-13,97.0,94.41000366210938
2018-03-14,95.12000274658203,93.8499984741211
2018-03-15,93.52999877929688,94.18000030517578
2018-03-16,94.68000030517578,94.5999984741211
2018-03-19,93.73999786376953,92.88999938964844
2018-03-20,93.05000305175781,93.12999725341797
2018-03-21,92.93000030517578,92.4800033569336
2018-03-22,91.2699966430664,89.79000091552734
2018-03-23,89.5,87.18000030517578
2018-03-26,90.61000061035156,93.77999877929688
2018-03-27,94.94000244140625,89.47000122070312
2018-03-28,89.81999969482422,89.38999938964844
2018-03-29,90.18000030517578,91.2699966430664
2018-04-02,90.47000122070312,88.5199966430664
2018-04-03,89.58000183105469,89.70999908447266
2018-04-04,87.8499984741211,92.33000183105469
2018-04-05,92.44000244140625,92.37999725341797
2018-04-06,91.48999786376953,90.2300033569336
2018-04-09,91.04000091552734,90.7699966430664
2018-04-10,92.38999938964844,92.87999725341797
2018-04-11,92.01000213623047,91.86000061035156
2018-04-12,92.43000030517578,93.58000183105469
2018-04-13,94.05000305175781,93.08000183105469
2018-04-16,94.06999969482422,94.16999816894531
2018-04-17,95.0,96.06999969482422
2018-04-18,96.22000122070312,96.44000244140625
2018-04-19,96.44000244140625,96.11000061035156
2018-04-20,95.91000366210938,95.0
2018-04-23,95.73999786376953,95.3499984741211
